CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Profession,Subscription Status,Season,Country
1285,Female,22,Jeans,Clothing,99,Free Shipping,Entertainment,Yes,Spring,Australia
1286,Male,22,Jeans,Clothing,65,Next Day Air,Artist,Yes,Spring,Australia
1287,Female,22,Jeans,Clothing,35,Express,Entertainment,Yes,Spring,Australia
1288,Female,22,Jeans,Clothing,85,Free Shipping,Homemaker,Yes,Spring,Australia
1289,Female,22,Jeans,Clothing,96,Next Day Air,Artist,Yes,Spring,Australia
1290,Female,22,Jeans,Clothing,74,Express,Executive,Yes,Spring,Australia
1291,Female,22,Jeans,Clothing,52,Free Shipping,Artist,Yes,Spring,Australia
1292,Male,22,Jeans,Clothing,22,Next Day Air,Entertainment,Yes,Spring,Australia
1293,Male,22,Jeans,Clothing,21,Express,Artist,Yes,Spring,Australia
1294,Female,22,Jeans,Clothing,45,Free Shipping,Artist,Yes,Spring,Australia
1295,Female,22,Jeans,Clothing,77,Next Day Air,Engineer,Yes,Spring,Australia
1296,Male,22,Jeans,Clothing,50,Express,Artist,Yes,Spring,Australia
1297,Female,22,Jeans,Clothing,25,Free Shipping,Artist,Yes,Spring,Australia
1298,Female,22,Jeans,Clothing,15,Next Day Air,Healthcare,Yes,Spring,Australia
1299,Male,22,Jeans,Clothing,69,Express,Lawyer,Yes,Spring,Australia
1300,Male,22,Jeans,Clothing,85,Free Shipping,Artist,Yes,Spring,Australia
1301,Female,22,Jeans,Clothing,12,Next Day Air,Artist,Yes,Spring,Australia
1302,Female,22,Jeans,Clothing,100,Express,Healthcare,Yes,Spring,Australia
1303,Male,22,Jeans,Clothing,23,Free Shipping,Doctor,Yes,Spring,Australia
1304,Male,22,Jeans,Clothing,14,Next Day Air,Doctor,Yes,Spring,Australia
1305,Male,22,Jeans,Clothing,25,Express,Artist,Yes,Spring,Australia
1306,Female,22,Jeans,Clothing,41,Free Shipping,Healthcare,Yes,Spring,Australia
1307,Female,22,Jeans,Clothing,22,Next Day Air,Artist,Yes,Spring,Australia
1308,Male,22,Jeans,Clothing,63,Express,Lawyer,Yes,Spring,Australia
1309,Male,22,Jeans,Clothing,55,Free Shipping,Healthcare,Yes,Spring,Australia
1310,Male,22,Jeans,Clothing,98,Next Day Air,Entertainment,Yes,Spring,Australia
1311,Male,22,Jeans,Clothing,99,Express,Doctor,Yes,Spring,Australia
1312,Female,22,Jeans,Clothing,65,Free Shipping,Entertainment,Yes,Spring,Australia
1313,Female,22,Jeans,Clothing,35,Next Day Air,Healthcare,Yes,Spring,Australia
1314,Male,22,Jeans,Clothing,85,Express,Entertainment,Yes,Spring,Australia
1315,Female,22,Jeans,Clothing,96,Free Shipping,Healthcare,Yes,Spring,Australia
1316,Female,22,Jeans,Clothing,74,Next Day Air,Healthcare,Yes,Spring,Australia
1317,Female,22,Jeans,Clothing,52,Express,,Yes,Spring,Australia
1318,Female,22,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Australia
1319,Female,22,Jeans,Clothing,21,Next Day Air,Lawyer,Yes,Spring,Australia
1320,Female,22,Jeans,Clothing,45,Express,Doctor,Yes,Spring,Australia
1321,Male,22,Jeans,Clothing,77,Free Shipping,Artist,Yes,Spring,Australia
1322,Female,22,Jeans,Clothing,50,Next Day Air,Artist,Yes,Spring,Australia
1323,Female,22,Blouse,Clothing,25,Express,Marketing,Yes,Spring,Australia
1324,Male,22,Blouse,Clothing,15,Free Shipping,Artist,Yes,Spring,Australia
1325,Female,22,Blouse,Clothing,69,Next Day Air,Lawyer,Yes,Spring,Australia
1326,Female,22,Blouse,Clothing,85,Express,Artist,Yes,Spring,Australia
1327,Male,22,Blouse,Clothing,12,Free Shipping,Executive,Yes,Spring,Australia
1328,Male,22,Blouse,Clothing,100,Next Day Air,Artist,Yes,Spring,Australia
1329,Male,22,Blouse,Clothing,23,Express,Artist,Yes,Spring,Australia
1330,Male,22,Blouse,Clothing,14,Free Shipping,Homemaker,Yes,Spring,Australia
1331,Male,22,Blouse,Clothing,25,Next Day Air,Lawyer,Yes,Spring,Australia
1332,Male,22,Blouse,Clothing,41,Express,Artist,Yes,Spring,Australia
1333,Female,22,Blouse,Clothing,22,Free Shipping,Healthcare,Yes,Spring,Australia
1334,Female,22,Blouse,Clothing,63,Next Day Air,Artist,Yes,Spring,United States
1335,Male,22,Blouse,Clothing,55,Express,,Yes,Spring,United States
1336,Female,22,Blouse,Clothing,98,Free Shipping,Doctor,Yes,Spring,United States
1337,Female,22,Blouse,Clothing,99,Next Day Air,Healthcare,Yes,Spring,United States
1338,Male,22,Blouse,Clothing,65,Express,Doctor,Yes,Spring,United States
1339,Male,22,Blouse,Clothing,35,Free Shipping,Healthcare,Yes,Spring,United States
1340,Female,22,Blouse,Clothing,85,Next Day Air,Entertainment,Yes,Spring,United States
1341,Female,22,Blouse,Clothing,96,Express,Artist,Yes,Spring,United States
1342,Male,22,Blouse,Clothing,74,Free Shipping,Executive,Yes,Spring,United States
1343,Female,22,Blouse,Clothing,52,Next Day Air,Artist,Yes,Spring,United States
1344,Female,22,Blouse,Clothing,22,Express,Artist,Yes,Spring,United States
1345,Male,22,Blouse,Clothing,21,Free Shipping,Entertainment,Yes,Spring,United States
1346,Male,22,Blouse,Clothing,45,Next Day Air,Entertainment,Yes,Spring,United States
1347,Male,22,Blouse,Clothing,77,Express,Healthcare,Yes,Spring,United States
1348,Female,22,Blouse,Clothing,50,Free Shipping,Healthcare,Yes,Spring,United States
1349,Female,22,Blouse,Clothing,25,Next Day Air,Healthcare,Yes,Spring,United States
1350,Male,22,Blouse,Clothing,15,Express,Artist,Yes,Spring,Australia
1351,Male,22,Blouse,Clothing,69,Free Shipping,Engineer,Yes,Spring,Australia
1352,Male,22,Blouse,Clothing,85,Next Day Air,Lawyer,Yes,Spring,Australia
1353,Female,22,Blouse,Clothing,12,Express,Doctor,Yes,Spring,Australia
1354,Female,22,Blouse,Clothing,100,Free Shipping,Artist,Yes,Spring,Australia
1355,Female,22,Blouse,Clothing,23,Next Day Air,Marketing,Yes,Spring,Australia
1356,Female,22,Blouse,Clothing,14,Express,Artist,Yes,Spring,Australia
1357,Male,22,Blouse,Clothing,25,Free Shipping,Entertainment,Yes,Spring,Australia
1358,Female,22,Blouse,Clothing,41,Next Day Air,Doctor,Yes,Spring,Australia
1359,Male,22,Blouse,Clothing,22,Express,Artist,Yes,Spring,Australia
1360,Female,22,Blouse,Clothing,63,Free Shipping,Artist,Yes,Spring,Australia
1361,Female,22,Blouse,Clothing,55,Next Day Air,Doctor,Yes,Spring,Australia
1362,Female,22,Blouse,Clothing,98,Express,Engineer,Yes,Spring,Australia
1363,Male,22,Blouse,Clothing,99,Free Shipping,Healthcare,Yes,Spring,Australia
1364,Female,22,Blouse,Clothing,65,Next Day Air,Artist,Yes,Spring,Australia
1365,Male,22,Blouse,Clothing,35,Express,Healthcare,Yes,Summer,Australia
1366,Female,22,Blouse,Clothing,85,Free Shipping,Doctor,Yes,Summer,Australia
1367,Male,22,Blouse,Clothing,96,Next Day Air,Healthcare,Yes,Summer,Australia
1368,Female,22,Blouse,Clothing,74,Express,Lawyer,Yes,Summer,Australia
1369,Female,22,Blouse,Clothing,52,Free Shipping,Engineer,Yes,Summer,Australia
1370,Male,22,Blouse,Clothing,22,Next Day Air,Doctor,Yes,Summer,Australia
1371,Male,23,Blouse,Clothing,21,Express,Lawyer,Yes,Summer,Australia
1372,Male,25,Blouse,Clothing,45,Free Shipping,Lawyer,Yes,Summer,Australia
1373,Male,46,Blouse,Clothing,77,Next Day Air,Artist,Yes,Summer,Australia
1374,Male,28,Blouse,Clothing,50,Express,Artist,Yes,Summer,Australia
1375,Female,24,Blouse,Clothing,25,Free Shipping,Lawyer,Yes,Summer,Australia
1376,Female,27,Blouse,Clothing,15,Next Day Air,Healthcare,Yes,Summer,Australia
1377,Male,22,Blouse,Clothing,69,Express,Engineer,Yes,Summer,Australia
1378,Male,22,Blouse,Clothing,85,Free Shipping,Doctor,Yes,Summer,Australia
1379,Male,22,Blouse,Clothing,12,Next Day Air,Artist,Yes,Summer,Australia
1380,Male,22,Blouse,Clothing,100,Express,Artist,Yes,Summer,Australia
1381,Female,22,Blouse,Clothing,23,Free Shipping,Artist,Yes,Summer,Australia
1382,Female,22,Blouse,Clothing,14,Next Day Air,Artist,Yes,Summer,Australia
1383,Male,22,Blouse,Clothing,25,Express,Entertainment,Yes,Summer,Australia
1384,Female,22,Blouse,Clothing,41,Free Shipping,Marketing,Yes,Summer,Australia
1385,Female,22,Blouse,Clothing,22,Next Day Air,,Yes,Summer,Australia
1386,Male,22,Blouse,Clothing,63,Express,Artist,Yes,Summer,Australia
1387,Female,22,Blouse,Clothing,55,Free Shipping,Lawyer,Yes,Summer,Australia
1388,Male,22,Blouse,Clothing,98,Next Day Air,Lawyer,Yes,Summer,Australia
1389,Female,22,Blouse,Clothing,99,Express,Artist,Yes,Summer,Australia
1390,Female,22,Blouse,Clothing,65,Free Shipping,Healthcare,Yes,Summer,Australia
1391,Female,22,Blouse,Clothing,35,Next Day Air,Healthcare,Yes,Summer,Australia
1392,Female,22,Blouse,Clothing,85,Express,Doctor,Yes,Summer,Australia
1393,Male,22,Blouse,Clothing,96,Free Shipping,Healthcare,Yes,Summer,Australia
1394,Female,22,Blouse,Clothing,74,Next Day Air,Engineer,Yes,Summer,Australia
1395,Female,22,Blouse,Clothing,52,Express,Artist,Yes,Summer,Australia
1396,Female,22,Blouse,Clothing,22,Free Shipping,Artist,Yes,Summer,Australia
1397,Female,22,Blouse,Clothing,21,Next Day Air,Healthcare,Yes,Summer,Australia
1398,Male,22,Blouse,Clothing,45,Express,Healthcare,Yes,Summer,Australia
1399,Male,33,Blouse,Clothing,77,Free Shipping,Artist,Yes,Summer,Australia
1400,Male,33,Blouse,Clothing,50,Next Day Air,Executive,Yes,Summer,Australia
1401,Female,33,Blouse,Clothing,25,Express,Executive,Yes,Summer,Australia
1402,Male,33,Blouse,Clothing,15,Free Shipping,Healthcare,Yes,Summer,Australia
1403,Female,33,Blouse,Clothing,69,Next Day Air,Entertainment,Yes,Summer,Australia
1404,Female,33,Blouse,Clothing,85,Express,Engineer,Yes,Summer,Australia
1405,Female,33,Blouse,Clothing,12,Free Shipping,Doctor,Yes,Summer,Australia
1406,Female,33,Blouse,Clothing,100,Next Day Air,Doctor,Yes,Summer,Australia
1407,Female,33,Blouse,Clothing,23,Express,Engineer,Yes,Summer,Australia
1408,Male,33,Blouse,Clothing,14,Free Shipping,Artist,Yes,Summer,Australia
1409,Female,33,Blouse,Clothing,25,Next Day Air,Entertainment,Yes,Summer,Australia
1410,Female,33,Blouse,Clothing,41,Express,Doctor,Yes,Summer,Australia
1411,Female,33,Blouse,Clothing,22,Free Shipping,Executive,Yes,Summer,Australia
1412,Female,33,Blouse,Clothing,63,Next Day Air,Executive,Yes,Summer,Australia
1413,Male,33,Blouse,Clothing,55,Express,Artist,Yes,Summer,Australia
1414,Male,33,Blouse,Clothing,98,Free Shipping,Entertainment,Yes,Summer,Australia
1415,Male,33,Blouse,Clothing,99,Next Day Air,Engineer,Yes,Summer,Australia
1416,Female,33,Blouse,Clothing,65,Express,Healthcare,Yes,Summer,Australia
1417,Male,33,Blouse,Clothing,35,Free Shipping,Healthcare,Yes,Summer,Australia
1418,Female,33,Blouse,Clothing,85,Next Day Air,,Yes,Summer,Australia
1419,Female,33,Blouse,Clothing,96,Express,Healthcare,Yes,Summer,Australia
1420,Female,60,Blouse,Clothing,74,Free Shipping,Engineer,Yes,Summer,Australia
1421,Female,60,Blouse,Clothing,52,Next Day Air,Executive,Yes,Summer,Australia
1422,Female,60,Blouse,Clothing,22,Express,Healthcare,Yes,Summer,United States
1423,Male,60,Blouse,Clothing,21,Free Shipping,Executive,Yes,Summer,United States
1424,Female,60,Blouse,Clothing,45,Next Day Air,Executive,Yes,Summer,United States
1425,Female,60,Blouse,Clothing,77,Express,Artist,Yes,Summer,United States
1426,Female,60,Blouse,Clothing,50,Free Shipping,Entertainment,Yes,Summer,United States
1427,Female,60,Blouse,Clothing,25,Next Day Air,Artist,Yes,Summer,United States
1428,Male,60,Blouse,Clothing,15,Express,Executive,Yes,Summer,United States
1429,Male,60,Blouse,Clothing,69,Free Shipping,Doctor,Yes,Summer,United States
1430,Male,60,Blouse,Clothing,85,Next Day Air,Marketing,Yes,Summer,United States
1431,Female,60,Blouse,Clothing,12,Express,Lawyer,Yes,Summer,United States
1432,Male,60,Blouse,Clothing,100,Free Shipping,Doctor,Yes,Summer,United States
1433,Female,60,Blouse,Clothing,23,Next Day Air,Artist,Yes,Summer,United States
1434,Female,55,Blouse,Clothing,14,Express,Artist,Yes,Summer,United States
1435,Female,55,Blouse,Clothing,25,Free Shipping,Healthcare,Yes,Summer,United States
1436,Female,55,Blouse,Clothing,41,Next Day Air,Artist,Yes,Summer,Australia
1437,Male,55,Blouse,Clothing,22,Express,Entertainment,Yes,Summer,Australia
1438,Male,55,Blouse,Clothing,63,Free Shipping,Healthcare,Yes,Summer,Australia
1439,Male,55,Blouse,Clothing,55,Next Day Air,Artist,Yes,Summer,Australia
1440,Female,55,Blouse,Clothing,98,Express,Artist,Yes,Summer,Australia
1441,Male,55,Blouse,Clothing,99,Free Shipping,Artist,Yes,Summer,Australia
1442,Female,55,Blouse,Clothing,65,Next Day Air,Healthcare,Yes,Summer,Australia
1443,Female,55,Blouse,Clothing,35,Express,Engineer,Yes,Summer,Australia
1444,Female,55,Blouse,Clothing,85,Free Shipping,Lawyer,Yes,Summer,Australia
1445,Female,55,Blouse,Clothing,96,Next Day Air,Marketing,Yes,Summer,Australia
1446,Female,55,Blouse,Clothing,74,Express,Artist,Yes,Summer,Australia
1447,Male,55,Blouse,Clothing,52,Free Shipping,Artist,Yes,Summer,Australia
1448,Female,55,Blouse,Clothing,22,Next Day Air,Healthcare,Yes,Summer,Australia
1449,Female,55,Blouse,Clothing,21,Express,Artist,Yes,Summer,Australia
1450,Female,55,Blouse,Clothing,45,Free Shipping,Healthcare,Yes,Summer,Australia
1451,Male,55,Blouse,Clothing,77,Next Day Air,Artist,Yes,Summer,Australia
1452,Female,55,Blouse,Clothing,50,Express,Artist,Yes,Summer,Australia
1453,Female,55,Blouse,Clothing,25,Free Shipping,Healthcare,Yes,Summer,Australia
1454,Female,55,Blouse,Clothing,15,Next Day Air,Artist,Yes,Summer,Australia
1455,Female,55,Blouse,Clothing,69,Express,Artist,Yes,Summer,Australia
1456,Male,55,Blouse,Clothing,85,Free Shipping,Healthcare,Yes,Summer,Australia
1457,Male,55,Blouse,Clothing,12,Next Day Air,Artist,Yes,Summer,Australia
1458,Male,55,Blouse,Clothing,100,Express,Executive,Yes,Summer,Australia
1459,Female,55,Blouse,Clothing,23,Free Shipping,Artist,Yes,Summer,Australia
1460,Male,55,Blouse,Clothing,14,Next Day Air,Entertainment,Yes,Summer,Australia
1461,Female,55,Blouse,Clothing,25,Express,Entertainment,Yes,Summer,Australia
1462,Female,55,Blouse,Clothing,41,Free Shipping,Artist,Yes,Summer,Australia
1463,Female,55,Blouse,Clothing,22,Next Day Air,Engineer,Yes,Summer,Australia
1464,Female,55,Blouse,Clothing,63,Express,Engineer,Yes,Summer,Australia
1465,Female,55,Blouse,Clothing,55,Free Shipping,Entertainment,Yes,Summer,Australia
1466,Male,55,Blouse,Clothing,98,Next Day Air,Artist,Yes,Summer,Australia
1467,Female,55,Blouse,Clothing,99,Express,Engineer,Yes,Summer,Australia
1468,Female,55,Blouse,Clothing,65,Free Shipping,Marketing,Yes,Summer,Australia
1469,Female,55,Blouse,Clothing,35,Next Day Air,Artist,Yes,Summer,Australia
1470,Female,55,Blouse,Clothing,85,Express,Marketing,Yes,Summer,Australia
1471,Male,55,Blouse,Clothing,96,Free Shipping,Artist,Yes,Summer,Australia
1472,Female,55,Blouse,Clothing,74,Next Day Air,Artist,Yes,Summer,Australia
1473,Female,55,Blouse,Clothing,52,Express,Artist,Yes,Summer,Australia
1474,Female,55,Blouse,Clothing,22,Free Shipping,Artist,Yes,Summer,Australia
1475,Female,55,Blouse,Clothing,21,Next Day Air,Artist,Yes,Summer,Australia
1476,Male,55,Blouse,Clothing,45,Express,Executive,Yes,Summer,Australia
1477,Male,55,Blouse,Clothing,77,Free Shipping,Artist,Yes,Summer,Australia
1478,Male,55,Blouse,Clothing,50,Next Day Air,Lawyer,Yes,Summer,Australia
1479,Female,55,Blouse,Clothing,25,Express,Engineer,Yes,Summer,Australia
1480,Male,55,Blouse,Clothing,15,Free Shipping,Executive,Yes,Summer,Australia
1481,Female,55,Blouse,Clothing,69,Next Day Air,Engineer,Yes,Summer,Australia
1482,Female,55,Blouse,Clothing,85,Express,Artist,Yes,Summer,Australia
1483,Female,55,Blouse,Clothing,12,Free Shipping,Artist,Yes,Summer,Australia
1484,Female,55,Blouse,Clothing,100,Next Day Air,,Yes,Summer,Australia
1485,Female,55,Blouse,Clothing,23,Express,Doctor,Yes,Summer,Australia
1486,Male,55,Blouse,Clothing,14,Free Shipping,Entertainment,Yes,Summer,Australia
1487,Female,55,Blouse,Clothing,25,Next Day Air,Doctor,Yes,Summer,Australia
1488,Female,55,Blouse,Clothing,41,Express,Artist,Yes,Summer,Australia
1489,Female,55,Blouse,Clothing,22,Free Shipping,Marketing,Yes,Summer,Australia
1490,Female,55,Blouse,Clothing,63,Next Day Air,Artist,Yes,Summer,Australia
1491,Male,55,Blouse,Clothing,55,Express,Artist,Yes,Summer,Australia
1492,Female,55,Blouse,Clothing,98,Free Shipping,Artist,Yes,Summer,Australia
1493,Male,55,Blouse,Clothing,99,Next Day Air,Doctor,Yes,Summer,Australia
1494,Female,55,Blouse,Clothing,65,Express,Artist,Yes,Summer,Australia
1495,Female,55,Blouse,Clothing,35,Free Shipping,Engineer,Yes,Summer,Australia
1496,Female,55,Blouse,Clothing,85,Next Day Air,Artist,Yes,Summer,Australia
1497,Female,55,Blouse,Clothing,96,Express,Artist,Yes,Summer,Australia
1498,Male,55,Blouse,Clothing,74,Free Shipping,Healthcare,Yes,Summer,Australia
1499,Male,55,Blouse,Clothing,52,Next Day Air,Entertainment,Yes,Summer,Australia
1500,Male,55,Blouse,Clothing,22,Express,Doctor,Yes,Summer,Australia
1501,Male,55,Blouse,Clothing,21,Free Shipping,Doctor,Yes,Summer,Australia
1502,Male,55,Blouse,Clothing,45,Next Day Air,Doctor,Yes,Summer,Australia
1503,Female,55,Blouse,Clothing,77,Express,Executive,Yes,Summer,Australia
1504,Female,55,Blouse,Clothing,50,Free Shipping,Doctor,Yes,Summer,Australia
1505,Female,55,Blouse,Clothing,25,Next Day Air,Healthcare,Yes,Summer,Australia
1506,Female,55,Blouse,Clothing,15,Express,Artist,Yes,Summer,Australia
1507,Female,55,Blouse,Clothing,69,Free Shipping,,Yes,Summer,Australia
1508,Female,55,Blouse,Clothing,85,Next Day Air,Artist,Yes,Summer,Australia
1509,Male,55,Blouse,Clothing,12,Express,Entertainment,Yes,Summer,Australia
1510,Female,55,Blouse,Clothing,100,Free Shipping,Engineer,Yes,Summer,Australia
1511,Male,55,Blouse,Clothing,23,Next Day Air,Executive,Yes,Summer,Australia
1512,Female,55,Blouse,Clothing,14,Express,Entertainment,Yes,Summer,Australia
1513,Female,55,Blouse,Clothing,25,Free Shipping,Artist,Yes,Summer,Australia
1514,Female,22,Blouse,Clothing,41,Next Day Air,Artist,Yes,Summer,Australia
1515,Male,25,Blouse,Clothing,22,Express,Healthcare,Yes,Summer,Australia
1516,Male,32,Blouse,Clothing,63,Free Shipping,Engineer,Yes,Summer,Australia
1517,Female,35,Blouse,Clothing,55,Next Day Air,Healthcare,Yes,Summer,Australia
1518,Male,36,Blouse,Clothing,98,Express,Artist,Yes,Summer,Australia
1519,Male,39,Blouse,Clothing,99,Free Shipping,Homemaker,Yes,Summer,Australia
1520,Female,38,Blouse,Clothing,65,Next Day Air,Healthcare,Yes,Summer,Australia
1521,Male,37,Blouse,Clothing,35,Express,Artist,Yes,Summer,Australia
1522,Male,34,Blouse,Clothing,85,Free Shipping,Entertainment,Yes,Summer,Australia
1523,Female,34,Blouse,Clothing,96,Next Day Air,Executive,Yes,Summer,Australia
1524,Male,32,Blouse,Clothing,74,Express,Lawyer,Yes,Summer,Australia
1525,Female,19,Blouse,Clothing,52,Free Shipping,Executive,Yes,Summer,Australia
1526,Male,18,Blouse,Clothing,22,Next Day Air,Healthcare,Yes,Summer,Australia
1527,Female,19,Blouse,Clothing,21,Express,Entertainment,Yes,Summer,Australia
1528,Male,18,Blouse,Clothing,45,Free Shipping,Healthcare,Yes,Summer,Australia
1529,Female,19,Blouse,Clothing,77,Next Day Air,Healthcare,Yes,Summer,Australia
1530,Female,18,Blouse,Clothing,50,Express,Artist,Yes,Summer,Australia
1531,Male,19,Blouse,Clothing,25,Free Shipping,Doctor,Yes,Summer,Australia
1532,Female,22,Blouse,Clothing,15,Next Day Air,Executive,Yes,Summer,Australia
1533,Male,25,Blouse,Clothing,69,Express,Engineer,Yes,Summer,Australia
1534,Male,26,Blouse,Clothing,85,Free Shipping,Entertainment,Yes,Summer,Australia
1535,Female,28,Blouse,Clothing,12,Next Day Air,Entertainment,Yes,Summer,Australia
1536,Female,28,Blouse,Clothing,100,Express,Artist,Yes,Summer,Australia
1537,Female,27,Blouse,Clothing,23,Free Shipping,Engineer,Yes,Summer,Australia
1538,Female,23,Blouse,Clothing,14,Next Day Air,Healthcare,Yes,Summer,Australia
1539,Female,30,Blouse,Clothing,25,Express,Artist,Yes,Summer,Australia
1540,Female,33,Blouse,Clothing,41,Free Shipping,Engineer,Yes,Summer,Australia
1541,Female,31,Blouse,Clothing,22,Next Day Air,Engineer,Yes,Summer,Australia
1542,Male,32,Blouse,Clothing,63,Express,Executive,Yes,Summer,Australia
1543,Male,32,Blouse,Clothing,55,Free Shipping,Entertainment,Yes,Summer,Australia
1544,Female,32,Blouse,Clothing,98,Next Day Air,Lawyer,Yes,Summer,Australia
1545,Female,32,Blouse,Clothing,99,Express,Artist,Yes,Summer,Australia
1546,Female,32,Blouse,Clothing,65,Free Shipping,Artist,Yes,Summer,Australia
1547,Female,32,Blouse,Clothing,35,Next Day Air,Healthcare,Yes,Summer,Australia
1548,Female,32,Blouse,Clothing,85,Express,Engineer,Yes,Summer,Australia
1549,Female,32,Blouse,Clothing,96,Free Shipping,Entertainment,Yes,Summer,Australia
1550,Female,32,Blouse,Clothing,74,Next Day Air,Artist,Yes,Summer,Australia
1551,Female,32,Blouse,Clothing,52,Express,Artist,Yes,Summer,Australia
1552,Male,55,Blouse,Clothing,22,Free Shipping,Lawyer,Yes,Summer,Australia
1553,Female,33,Blouse,Clothing,21,Next Day Air,Healthcare,Yes,Summer,Australia
1554,Male,36,Blouse,Clothing,45,Express,Doctor,Yes,Summer,Australia
1555,Female,39,Blouse,Clothing,77,Free Shipping,Executive,Yes,Summer,Australia
1556,Male,38,Blouse,Clothing,50,Next Day Air,Lawyer,Yes,Summer,Australia
1557,Female,34,Blouse,Clothing,25,Express,Entertainment,Yes,Summer,Australia
1558,Male,35,Blouse,Clothing,15,Free Shipping,Marketing,Yes,Summer,Australia
1559,Female,36,Blouse,Clothing,69,Next Day Air,Entertainment,Yes,Summer,Australia
1560,Male,36,Blouse,Clothing,85,Express,Marketing,Yes,Summer,Australia
1561,Male,36,Blouse,Clothing,12,Free Shipping,Marketing,Yes,Summer,Australia
1562,Male,38,Blouse,Clothing,100,Next Day Air,Artist,Yes,Summer,Australia
1563,Female,18,Blouse,Clothing,23,Express,Engineer,Yes,Summer,Australia
1564,Female,19,Blouse,Clothing,14,Free Shipping,Artist,Yes,Summer,Australia
1565,Male,19,Blouse,Clothing,25,Next Day Air,Marketing,Yes,Summer,Australia
1566,Male,19,Blouse,Clothing,41,Express,Healthcare,Yes,Summer,Australia
1567,Female,19,Blouse,Clothing,22,Free Shipping,Doctor,Yes,Summer,Australia
1568,Female,19,Blouse,Clothing,63,Next Day Air,Homemaker,Yes,Summer,Australia
1569,Male,18,Blouse,Clothing,55,Express,Engineer,Yes,Summer,Australia
1570,Female,18,Blouse,Clothing,98,Free Shipping,Artist,Yes,Summer,Australia
1571,Male,18,Blouse,Clothing,99,Next Day Air,Artist,Yes,Summer,Australia
1572,Female,18,Blouse,Clothing,65,Express,Homemaker,Yes,Summer,Australia
1573,Female,18,Blouse,Clothing,35,Free Shipping,Artist,Yes,Summer,Australia
1574,Female,18,Blouse,Clothing,85,Next Day Air,Healthcare,Yes,Summer,Australia
1575,Male,18,Blouse,Clothing,96,Express,Healthcare,Yes,Summer,Australia
1576,Male,18,Blouse,Clothing,74,Free Shipping,Healthcare,Yes,Summer,Australia
1577,Female,19,Blouse,Clothing,52,Next Day Air,Healthcare,Yes,Summer,Australia
1578,Male,19,Blouse,Clothing,22,Express,Artist,Yes,Summer,Australia
1579,Female,19,Blouse,Clothing,21,Free Shipping,Artist,Yes,Summer,Australia
1580,Female,18,Blouse,Clothing,45,Next Day Air,Marketing,Yes,Summer,Australia
1581,Male,20,Blouse,Clothing,77,Express,Artist,Yes,Summer,Australia
1582,Male,35,Blouse,Clothing,50,Free Shipping,Artist,Yes,Summer,Australia
1583,Male,45,Blouse,Clothing,25,Next Day Air,Engineer,Yes,Summer,Australia
1584,Female,60,Blouse,Clothing,15,Express,Marketing,Yes,Summer,Australia
1585,Female,22,Blouse,Clothing,69,Free Shipping,Artist,Yes,Summer,Australia
1586,Male,24,Blouse,Clothing,85,Next Day Air,Engineer,Yes,Summer,Australia
1587,Female,68,Blouse,Clothing,12,Express,Healthcare,Yes,Summer,Australia
1588,Female,53,Blouse,Clothing,100,Free Shipping,Healthcare,Yes,Summer,Australia
1589,Female,74,Blouse,Clothing,23,Next Day Air,Engineer,Yes,Summer,Australia
1590,Female,55,Blouse,Clothing,14,Express,Artist,Yes,Summer,Australia
1591,Female,51,Blouse,Clothing,25,Free Shipping,Healthcare,Yes,Summer,Australia
1592,Male,42,Blouse,Clothing,41,Next Day Air,Entertainment,Yes,Summer,Australia
1593,Male,43,Blouse,Clothing,22,Express,Homemaker,Yes,Summer,Australia
1594,Female,47,Blouse,Clothing,63,Free Shipping,Artist,Yes,Summer,Australia
1595,Female,48,Blouse,Clothing,55,Next Day Air,Entertainment,Yes,Summer,Australia
1596,Male,60,Blouse,Clothing,98,Express,Entertainment,Yes,Summer,Australia
1597,Female,22,Blouse,Clothing,99,Free Shipping,Executive,Yes,Summer,Australia
1598,Female,21,Blouse,Clothing,65,Next Day Air,Marketing,Yes,Summer,Australia
1599,Male,19,Blouse,Clothing,35,Express,Entertainment,Yes,Summer,Australia
1600,Male,23,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
1601,Female,25,Blouse,Clothing,96,Next Day Air,Entertainment,Yes,Summer,Australia
1602,Female,25,Blouse,Clothing,74,Express,Artist,Yes,Summer,Australia
1603,Male,26,Blouse,Clothing,52,Free Shipping,Entertainment,Yes,Summer,Australia
1604,Male,28,Blouse,Clothing,22,Next Day Air,Healthcare,Yes,Summer,Australia
1605,Male,27,Blouse,Clothing,21,Express,Healthcare,Yes,Summer,Australia
1606,Female,29,Blouse,Clothing,45,Free Shipping,Healthcare,Yes,Summer,Australia
1607,Female,21,Blouse,Clothing,77,Next Day Air,Homemaker,Yes,Summer,Australia
1608,Male,24,Blouse,Clothing,50,Express,Entertainment,Yes,Summer,Australia
1609,Male,25,Blouse,Clothing,25,Free Shipping,Artist,Yes,Summer,Australia
1610,Male,26,Blouse,Clothing,15,Next Day Air,Lawyer,Yes,Summer,Australia
1611,Male,23,Blouse,Clothing,69,Express,Executive,Yes,Summer,Australia
1612,Female,25,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
